G12B1/02 仪器的结构零部件;条或板的合成物，双金属片;
G01H3/00 物理;测量;机械振动的测量;检测器测量振动;
G09B27/00 教育或演示用具;模型;天象仪;地图;天象仪;
G02B27/00 光学;光学元件、系统或仪器;其他光学系统;其他光学仪器;
G03B27/00 摄影术;摄影、放映或观看用的装置或设备;印片设备;
G21C5/00 核物理;核工程;核反应堆;慢化剂或堆芯结构;用作慢化剂材料的选择;
G05F1/10 物理;控制;调节;调节电变量或磁变量的系统;调节电压或电流;
G03B15/00 摄影术;摄影、放映或观看用的装置或设备;影的特殊操作;所用的设备;
G03B17/02 摄影术;摄影、放映或观看用的装置或设备;照相机零部件或照相机的机身;机身;
G10D1/00 乐器;声学;弦乐器;管乐器;弦乐器的一般设计;
G05D19/00 调节;非电变量的控制或调节系统;机械振荡的控制;
G01R21/00 物理;测量;测试;测量电变量;测量磁变量;电功率、功率因数的测量装置;
G01J3/00 物理;测量;红外光、可见光、紫外光的光谱成分;分光光度测定法;
G08C21/00 信号装置;测量值、控制信号或类似信号的传输系统;相对于预定参照系的目标位置传送系统;
G08B7/00 信号装置;信号装置或呼叫装置;指令发信装置;报警装置;信号装置;
G01J4/00 物理;测量;光的偏振的测量;测量光的偏振;
G21B1/00 核物理;核工程;聚变反应堆;热核聚变反应堆;
G06G7/12 计算;计数;模拟计算机;用于执行计算操作的装置，例如，为执行计算操作专用的放大器;
G06F15/00 计算;计数;电数字数据处理;通用数字计算机;
G01K5/00 测量;温度测量;热量测量;以材料的膨胀或收缩为基础的温度测量仪表;
G01L17/00 测量;测量力或流体压力;测量压力的设备或仪表;
G06M3/00 计算;计数;计数机构;计数;有附加装置的计数器;
H01F3/06 电学;基本电气元件;磁体;电感;磁芯;线制的;
H01K1/02 电学;基本电气元件;白炽灯;零部件;发光体;
H04M3/00 电学;电通信技术;电话通信;自动或半自动交换局;
H04N5/04 电学;电通信技术;图像通信，如电视;电视系统的零部件;同步;
H03F9/02 电学;基本电子电路;放大器;磁放大器;电流控制的，即负荷电流双方向流过主线圈;
H02K25/00 电学;发电、变电或配电;电机;直流断续电动机;
H02K25/00 电学;发电、变电或配电;电机;发电机;
H03M3/02 电学;基本电子电路;一般编码、译码或代码转换;增量调制，即单比特差分调制;
H01H19/00 电学;基本电气元件;电开关;由可绕其纵向轴旋转的开关;
H04N9/00 电学;电通信技术;图像通信，如电视;彩色电视系统的零部件;
H01F19/02 电学;基本电气元件;变压器;信号类型的固定变压器;声频变压器;
H01F38/24 电学;基本电气元件;电感;电感器;仪用互感器;用于单相交流的;电压互感器;
H01F38/40 电学;基本电气元件;电感;电感器;仪用互感器;用于直流的;
H01F38/28 电学;基本电气元件;电感;电感器;仪用互感器;用于单相交流的;电流互感器;
H02K21/00 电学;变电或配电;电机;有永久磁体的同步电动机;
H03G3/00 电学;基本电子电路;放大的控制;放大器或变频器的增益控制;
H02G15/00 电学;发电、变电或配电;电缆或电线的安装;电缆配件;
H02G15/34 电学;电缆或电线的安装;电缆配件;用于低温电缆的电缆配件;
H01B7/14 电学;电缆;按形状区分的电缆;海底电缆;
H02K49/10 电学;发电、变电或配电;电机;永磁式的;
H02B7/00 电学;发电、变电或配电;变电站或开关装置;封闭式变电站，例如紧凑型变电站;
H02K35/00 发电、变电或配电;电机;带有磁体、电枢或其他磁路部分的发电机;
H03G11/08 电学;基本电子电路;放大的控制;限幅;限制幅度的变化率;限制幅度的变化率;
H02K1/02 电学;发电、变电或配电;电机;磁路零部件;以磁性材料为特征的;
H02G5/00 发电、变电或配电;电缆或电线的安装;母线的安装;
H01H31/00 基本电气元件;电开关;继电器;无灭弧或防弧装置的高压空气断路器;
H01B17/00 基本电气元件;绝缘体;导电、绝缘或介电材料的选择;绝缘子或绝缘物体;
H04R5/00 电通信技术;扬声器、传声器、唱机拾音器或其他声机电传感器;立体声装置;
H01H35/00 基本电气元件;电开关;由物理状态的变化操作的开关;
H03F3/00 基本电子电路;放大器;只带有电子管或只带有半导体器件作为放大元件的放大器;
H01J61/00 电学;基本电气元件;放电管或放电灯;气体或蒸气放电灯;
H01K5/00 电学;基本电气元件;白炽灯;一般照明用灯;
H01J35/24 电学;基本电气元件;放电管或放电灯;X射线管;X射线管;
H01B12/00 基本电气元件;导体;导电或介电材料的选择;超导或高导导体;
H02K24/00 电学;电机;传送或接收角位移的电机，例如自整角机;
H01F30/02 电学;基本电气元件;变压器;固定变压器;自耦变压器;
H03K7/02 电学;基本电子电路;脉冲技术;用连续可变调制信号调制脉冲的;幅度调制，即PAM;
H02K39/00 电学;发电;电机;非正弦波的发电机;
H03H15/00 电学;基本电子电路;阻抗网络;横向滤波器;
H04K3/00 电学;电通信技术;保密通信;对通信的干扰;反干扰;
